time,open,high,low,close,volume
2021-01-04 15:51:00,527.33,530.25,526.65,527.04,6392
2021-01-04 15:50:00,526.88,527.3875,526.88,527.24,2016
2021-01-04 15:49:00,527.0,527.0,527.0,527.0,625
2021-01-04 15:48:00,526.7,526.7,526.56,526.685,899
2021-01-04 15:47:00,526.32,526.55,526.29,526.29,1828
2021-01-04 15:46:00,526.0,526.26,525.45,526.26,1576
2021-01-04 15:45:00,526.29,526.29,526.29,526.29,596
2021-01-04 15:44:00,525.78,526.46,525.78,526.25,1850
2021-01-04 15:41:00,526.43,526.56,526.43,526.56,897
2021-01-04 15:40:00,526.2,526.43,526.005,526.43,1966
2021-01-04 15:39:00,525.7641,525.94,525.7641,525.93,1069
2021-01-04 15:38:00,526.0014,526.0014,525.3,525.3,411
2021-01-04 15:37:00,526.26,526.26,525.54,525.54,1129
2021-01-04 15:36:00,526.55,526.55,525.98,526.01,2790
2021-01-04 15:35:00,526.58,526.58,526.58,526.58,693
2021-01-04 15:34:00,525.66,526.0,525.66,526.0,1221
2021-01-04 15:33:00,525.26,525.26,525.17,525.17,386
2021-01-04 15:32:00,524.96,524.96,524.96,524.96,719
2021-01-04 15:31:00,525.7,525.75,525.7,525.75,847
2021-01-04 15:30:00,525.02,525.505,525.02,525.505,491
2021-01-04 15:29:00,525.67,525.85,525.67,525.73,1294
2021-01-04 15:28:00,525.2,525.595,525.2,525.595,323
2021-01-04 15:27:00,524.67,525.41,524.67,525.41,1506
2021-01-04 15:26:00,525.0,525.09,524.83,524.87,2116
2021-01-04 15:25:00,525.03,525.03,525.03,525.03,536
2021-01-04 15:24:00,525.46,525.46,525.3573,525.3573,2180
2021-01-04 15:23:00,525.35,525.68,525.35,525.68,586
2021-01-04 15:22:00,526.09,526.09,525.94,525.98,760
2021-01-04 15:21:00,526.42,526.42,526.42,526.42,385
2021-01-04 15:20:00,526.3,526.34,526.3,526.325,879
2021-01-04 15:19:00,526.8788,526.93,526.49,526.49,2351
2021-01-04 15:18:00,527.25,527.25,526.94,526.94,1006
2021-01-04 15:17:00,527.47,527.655,527.47,527.655,554
2021-01-04 15:14:00,528.04,528.35,527.84,527.95,2255
2021-01-04 15:13:00,528.53,529.04,528.2001,528.45,3638
2021-01-04 15:10:00,528.7,528.7,527.82,527.82,822
2021-01-04 15:09:00,528.97,528.97,528.61,528.69,1221
2021-01-04 15:08:00,528.56,528.56,528.56,528.56,151
2021-01-04 15:07:00,528.77,528.94,528.77,528.94,517
2021-01-04 15:06:00,527.48,527.72,527.48,527.72,1548
2021-01-04 15:05:00,527.78,527.78,527.54,527.54,578
2021-01-04 15:03:00,528.83,528.83,528.26,528.26,852
2021-01-04 15:02:00,529.337,529.337,528.66,529.21,4992
2021-01-04 15:01:00,529.72,529.72,529.1,529.5,2081
2021-01-04 15:00:00,529.72,529.8352,529.715,529.8352,983
2021-01-04 14:58:00,529.4,529.4,529.4,529.4,889
2021-01-04 14:57:00,528.46,528.91,528.46,528.91,799
2021-01-04 14:56:00,527.58,527.99,527.18,527.99,1715
2021-01-04 14:54:00,528.325,528.325,527.88,527.88,499
2021-01-04 14:52:00,528.48,528.48,528.29,528.46,1775
2021-01-04 14:50:00,529.635,529.9822,529.635,529.9822,747
2021-01-04 14:48:00,529.565,529.565,529.565,529.565,166
2021-01-04 14:47:00,529.37,529.37,529.37,529.37,1230
2021-01-04 14:46:00,530.275,530.275,530.275,530.275,217
2021-01-04 14:45:00,530.465,530.465,530.11,530.11,477
2021-01-04 14:44:00,530.15,530.78,530.15,530.78,2312
2021-01-04 14:43:00,530.155,530.155,530.155,530.155,308
2021-01-04 14:42:00,530.06,530.41,529.785,529.785,1041
2021-01-04 14:41:00,530.66,530.66,530.33,530.33,994
2021-01-04 14:40:00,530.97,531.43,530.67,530.67,1118
2021-01-04 14:39:00,530.93,530.93,530.93,530.93,298
2021-01-04 14:37:00,530.735,530.865,530.33,530.33,1720
2021-01-04 14:36:00,530.3514,530.3514,530.29,530.29,514
2021-01-04 14:35:00,531.37,531.37,529.9101,529.9101,1081
2021-01-04 14:34:00,530.54,531.0,530.54,531.0,1111
2021-01-04 14:32:00,530.775,531.21,530.775,531.05,1180
2021-01-04 14:31:00,531.23,531.23,530.775,530.775,1198
2021-01-04 14:28:00,532.41,532.41,531.96,532.0,938
2021-01-04 14:27:00,532.45,532.45,532.45,532.45,281
2021-01-04 14:26:00,532.62,532.62,532.62,532.62,264
2021-01-04 14:25:00,532.625,533.9748,532.625,532.915,2237
2021-01-04 14:24:00,531.745,532.5,531.745,532.5,1429
2021-01-04 14:22:00,532.14,532.66,531.64,531.64,1821
2021-01-04 14:21:00,532.7134,532.7134,532.7134,532.7134,363
2021-01-04 14:20:00,533.1871,533.1871,532.175,532.175,993
2021-01-04 14:18:00,532.72,532.72,532.72,532.72,536
2021-01-04 14:15:00,532.53,533.491,532.53,533.491,2450
2021-01-04 14:14:00,532.06,532.06,531.64,531.8266,762
2021-01-04 14:13:00,533.14,533.14,531.63,531.63,1578
2021-01-04 14:12:00,532.28,532.28,532.28,532.28,518
2021-01-04 14:11:00,532.745,533.375,532.745,533.375,879
2021-01-04 14:10:00,533.17,533.17,532.5,532.5,1364
2021-01-04 14:09:00,533.885,533.885,533.885,533.885,147
2021-01-04 14:07:00,533.15,533.24,533.15,533.24,586
2021-01-04 14:06:00,533.63,533.63,533.235,533.235,1179
2021-01-04 14:05:00,533.88,533.88,533.88,533.88,313
2021-01-04 14:04:00,533.76,533.76,533.3,533.3,893
2021-01-04 14:02:00,535.0,535.0,534.06,534.165,3434
2021-01-04 14:01:00,534.4237,534.4237,534.4237,534.4237,201
2021-01-04 14:00:00,534.59,534.88,534.36,534.52,1214
2021-01-04 13:57:00,533.3,533.3,533.3,533.3,356
2021-01-04 13:56:00,533.885,533.89,533.45,533.73,1197
2021-01-04 13:55:00,534.17,534.18,533.92,533.92,699
2021-01-04 13:54:00,533.52,533.83,533.16,533.83,771
2021-01-04 13:53:00,533.24,533.24,533.24,533.24,278
2021-01-04 13:52:00,532.78,532.78,532.385,532.385,385
2021-01-04 13:51:00,533.14,533.14,532.12,532.375,1543
2021-01-04 13:50:00,532.93,532.93,532.93,532.93,306
2021-01-04 13:49:00,533.31,533.31,532.69,532.69,462
2021-01-04 13:48:00,532.45,532.45,532.45,532.45,130
2021-01-04 13:46:00,532.405,532.95,532.4,532.4,1256
2021-01-04 13:45:00,532.18,532.58,531.55,532.58,2661
2021-01-04 13:44:00,532.7,532.82,532.025,532.025,2719
2021-01-04 13:43:00,533.13,533.13,533.13,533.13,168
2021-01-04 13:41:00,532.33,533.1,532.33,532.97,970
2021-01-04 13:40:00,531.37,532.7875,531.37,532.34,3022
2021-01-04 13:39:00,531.18,531.18,531.18,531.18,417
2021-01-04 13:37:00,530.86,531.86,530.86,531.43,564
2021-01-04 13:36:00,531.24,531.24,531.24,531.24,401
2021-01-04 13:35:00,530.4,530.865,530.4,530.865,1171
2021-01-04 13:34:00,530.71,530.71,530.42,530.7,1146
2021-01-04 13:33:00,530.495,530.92,530.495,530.92,839
2021-01-04 13:31:00,532.015,532.015,530.64,530.64,1342
2021-01-04 13:28:00,531.688,531.688,531.688,531.688,237
2021-01-04 13:27:00,531.33,531.33,531.33,531.33,815
2021-01-04 13:26:00,531.14,531.14,531.08,531.14,763
2021-01-04 13:25:00,531.32,531.44,531.32,531.44,463
2021-01-04 13:24:00,530.045,530.59,530.045,530.59,1446
2021-01-04 13:23:00,530.09,530.19,530.0,530.19,1963
2021-01-04 13:21:00,530.125,530.355,530.125,530.355,296
2021-01-04 13:20:00,530.725,530.795,529.92,530.25,1642
2021-01-04 13:19:00,530.73,530.73,530.73,530.73,185
2021-01-04 13:17:00,530.855,530.855,530.855,530.855,206
2021-01-04 13:16:00,531.3,531.37,530.65,530.86,2327
2021-01-04 13:15:00,530.99,531.34,530.44,530.995,2525
2021-01-04 13:14:00,530.61,531.89,530.27,530.28,2557
2021-01-04 13:13:00,530.2,530.74,529.83,530.58,2387
2021-01-04 13:12:00,530.2,530.225,530.2,530.225,640
2021-01-04 13:11:00,530.7603,530.7603,530.35,530.4425,1430
2021-01-04 13:10:00,529.4802,530.0,529.44,530.0,1304
2021-01-04 13:09:00,528.295,529.61,528.295,529.61,738
2021-01-04 13:08:00,527.48,527.74,527.33,527.6243,5495
2021-01-04 13:06:00,526.204,527.21,526.204,527.21,749
2021-01-04 13:05:00,526.9542,526.9542,526.3378,526.3378,472
2021-01-04 13:03:00,525.4595,525.47,525.4595,525.47,691
2021-01-04 13:02:00,526.0435,526.095,525.084,525.084,3870
2021-01-04 13:01:00,525.8875,525.8875,525.8875,525.8875,599
2021-01-04 13:00:00,525.46,525.46,524.95,524.95,427
2021-01-04 12:59:00,525.69,525.87,524.91,524.91,1147
2021-01-04 12:58:00,526.06,526.41,526.06,526.41,1431
2021-01-04 12:57:00,526.1,526.1,526.08,526.08,305
2021-01-04 12:56:00,526.13,527.45,526.13,527.45,283
2021-01-04 12:54:00,524.82,524.87,524.82,524.87,563
2021-01-04 12:53:00,525.0299,525.0299,525.0299,525.0299,442
2021-01-04 12:52:00,523.69,523.74,523.23,523.74,1344
2021-01-04 12:51:00,523.184,523.184,522.83,522.83,847
2021-01-04 12:50:00,522.3901,523.455,522.3901,523.455,576
2021-01-04 12:49:00,522.98,522.98,522.98,522.98,218
2021-01-04 12:48:00,521.58,522.02,521.58,522.02,458
2021-01-04 12:47:00,521.01,521.6,520.9,521.6,732
2021-01-04 12:45:00,520.98,520.98,520.98,520.98,670
2021-01-04 12:44:00,520.4,520.4,520.4,520.4,332
2021-01-04 12:43:00,520.43,520.43,520.06,520.06,791
2021-01-04 12:41:00,521.56,521.56,520.42,520.42,870
2021-01-04 12:40:00,521.59,521.59,521.59,521.59,663
2021-01-04 12:39:00,522.4245,522.4245,521.5901,521.5901,406
2021-01-04 12:38:00,521.4201,521.8459,521.4201,521.8459,209
2021-01-04 12:37:00,523.43,523.43,522.01,522.01,1750
2021-01-04 12:36:00,522.16,523.1809,522.16,523.1809,1471
2021-01-04 12:32:00,521.0153,521.0153,520.06,520.06,1243
2021-01-04 12:31:00,520.88,520.88,520.88,520.88,1201
2021-01-04 12:28:00,522.17,522.17,521.975,521.975,537
2021-01-04 12:27:00,521.675,521.675,521.675,521.675,204
2021-01-04 12:26:00,522.1544,522.1544,521.34,521.34,953
2021-01-04 12:25:00,520.83,521.73,520.83,521.73,1484
2021-01-04 12:24:00,522.7815,522.7815,520.83,520.83,561
2021-01-04 12:22:00,520.77,520.77,520.77,520.77,185
2021-01-04 12:21:00,521.78,521.78,519.84,521.4577,2735
2021-01-04 12:19:00,521.88,522.555,521.8507,522.555,530
2021-01-04 12:18:00,521.95,522.01,521.44,522.01,681
2021-01-04 12:17:00,520.35,522.05,520.3201,522.05,1943
2021-01-04 12:16:00,520.3,521.37,520.3,520.87,1887
2021-01-04 12:15:00,520.77,521.7,520.51,520.51,1403
2021-01-04 12:14:00,522.0,522.31,521.73,521.73,1200
2021-01-04 12:13:00,520.51,521.28,520.51,521.28,2263
2021-01-04 12:12:00,521.52,521.72,519.7,520.2041,4222
2021-01-04 12:11:00,522.27,522.52,522.06,522.52,904
2021-01-04 12:10:00,523.04,523.04,521.82,521.82,2265
2021-01-04 12:09:00,525.05,525.15,523.85,523.85,2368
2021-01-04 12:08:00,524.78,525.8,524.78,525.8,278
2021-01-04 12:07:00,525.1,525.1,525.1,525.1,386
2021-01-04 12:06:00,523.6328,525.71,523.6328,525.67,1876
2021-01-04 12:05:00,524.23,524.62,523.95,524.01,1852
2021-01-04 12:04:00,524.97,525.12,524.55,524.98,1593
2021-01-04 12:01:00,526.08,526.08,525.39,525.39,1744
2021-01-04 12:00:00,526.57,526.57,526.57,526.57,575
2021-01-04 11:59:00,526.815,526.815,526.34,526.34,714
2021-01-04 11:57:00,527.84,527.84,527.84,527.84,983
2021-01-04 11:56:00,527.95,528.24,527.19,528.19,2043
2021-01-04 11:55:00,529.23,529.23,528.34,529.0,1276
2021-01-04 11:54:00,530.38,530.38,530.38,530.38,295
2021-01-04 11:53:00,529.79,529.8,529.79,529.8,1290
2021-01-04 11:52:00,529.94,529.94,529.94,529.94,126
2021-01-04 11:51:00,529.45,529.52,529.45,529.52,508
2021-01-04 11:50:00,529.0892,529.64,529.0892,529.53,806
2021-01-04 11:49:00,529.3218,529.3218,529.3218,529.3218,169
2021-01-04 11:48:00,528.86,529.13,528.7401,529.13,2428
2021-01-04 11:47:00,528.86,529.19,528.86,529.19,969
2021-01-04 11:46:00,528.7406,528.9,528.7406,528.9,1376
2021-01-04 11:45:00,529.371,529.371,528.78,528.78,710
2021-01-04 11:44:00,529.11,529.11,529.11,529.11,291
2021-01-04 11:43:00,530.38,530.38,529.79,529.79,791
2021-01-04 11:42:00,530.39,530.39,530.39,530.39,267
2021-01-04 11:41:00,530.29,530.5028,530.29,530.5028,440
2021-01-04 11:39:00,530.26,530.31,530.0,530.3,897
2021-01-04 11:38:00,530.22,530.51,530.22,530.51,2671
2021-01-04 11:36:00,531.41,531.58,530.508,530.508,1372
2021-01-04 11:35:00,531.6,531.99,531.6,531.99,557
2021-01-04 11:34:00,531.6,531.89,531.325,531.89,1446
2021-01-04 11:33:00,530.1,531.65,530.1,531.1552,1918
2021-01-04 11:32:00,531.77,531.835,531.23,531.23,1158
2021-01-04 11:31:00,531.44,531.82,530.63,531.535,4523
2021-01-04 11:29:00,531.06,531.64,531.05,531.185,1736
2021-01-04 11:28:00,531.05,531.05,531.05,531.05,414
2021-01-04 11:27:00,531.5964,531.67,531.4,531.4,1926
2021-01-04 11:26:00,529.85,530.955,529.44,530.63,3645
2021-01-04 11:25:00,530.585,530.585,529.525,529.525,1039
2021-01-04 11:24:00,530.665,530.665,530.665,530.665,629
2021-01-04 11:23:00,530.3,530.3,530.15,530.18,1637
2021-01-04 11:22:00,530.3,530.3,530.3,530.3,737
2021-01-04 11:21:00,531.11,531.2,530.31,530.82,2682
2021-01-04 11:20:00,530.03,531.11,529.33,531.11,1725
2021-01-04 11:18:00,530.385,530.8,530.285,530.285,532
2021-01-04 11:17:00,530.31,530.31,529.45,529.45,2178
2021-01-04 11:16:00,530.69,530.69,530.68,530.69,818
2021-01-04 11:15:00,530.45,530.685,530.45,530.685,746
2021-01-04 11:14:00,529.77,529.77,529.77,529.77,251
2021-01-04 11:13:00,529.87,530.865,529.66,529.705,3185
2021-01-04 11:12:00,529.94,530.32,529.56,529.835,1629
2021-01-04 11:11:00,529.42,530.4999,529.39,529.39,1723
2021-01-04 11:10:00,530.57,531.215,528.85,529.49,2162
2021-01-04 11:09:00,529.1,531.31,529.1,530.57,2156
2021-01-04 11:08:00,530.17,531.12,529.49,529.49,4782
2021-01-04 11:07:00,530.84,531.075,529.97,530.79,5629
2021-01-04 11:06:00,530.84,530.84,530.84,530.84,1116
2021-01-04 11:05:00,532.08,532.08,530.84,530.84,1713
2021-01-04 11:04:00,532.6795,533.01,531.66,531.66,1847
2021-01-04 11:03:00,534.01,534.58,532.5,534.58,4002
2021-01-04 11:01:00,534.19,535.18,533.82,534.58,2138
2021-01-04 11:00:00,534.45,534.45,533.58,533.58,1522
2021-01-04 10:58:00,536.19,536.31,535.21,536.1,2774
2021-01-04 10:57:00,538.01,538.01,537.7,537.7,1187
2021-01-04 10:56:00,539.52,539.52,537.95,538.25,2060
2021-01-04 10:54:00,538.43,538.6,538.35,538.6,775
2021-01-04 10:53:00,539.77,539.82,539.175,539.175,2583
2021-01-04 10:52:00,540.53,541.175,539.0,539.17,4827
2021-01-04 10:51:00,540.52,541.5,540.52,541.5,1233
2021-01-04 10:50:00,540.87,540.87,540.81,540.81,962
2021-01-04 10:49:00,542.0,542.01,541.06,541.06,1427
2021-01-04 10:47:00,542.0,542.85,542.0,542.85,1093
2021-01-04 10:46:00,545.78,545.78,543.0,543.0,3334
2021-01-04 10:45:00,544.83,545.8851,544.83,545.495,616
2021-01-04 10:44:00,545.7445,545.7445,545.7445,545.7445,218
2021-01-04 10:43:00,545.17,545.7,545.17,545.7,1129
2021-01-04 10:42:00,544.37,544.98,544.37,544.98,361
2021-01-04 10:41:00,544.17,545.0,544.17,545.0,1108
2021-01-04 10:40:00,544.08,544.42,543.89,544.42,1629
2021-01-04 10:39:00,544.315,544.5682,543.89,543.89,1336
2021-01-04 10:38:00,544.7344,544.7344,544.01,544.01,409
2021-01-04 10:37:00,544.0,545.0,544.0,545.0,1986
2021-01-04 10:36:00,545.5,545.64,545.0,545.0,1929
2021-01-04 10:35:00,545.55,546.235,545.55,545.73,696
2021-01-04 10:34:00,546.51,546.74,546.51,546.74,279
2021-01-04 10:33:00,545.95,546.78,545.95,546.61,2517
2021-01-04 10:32:00,546.0,546.27,545.52,545.76,2818
2021-01-04 10:31:00,545.93,547.1,545.66,545.66,934
2021-01-04 10:30:00,546.74,546.74,546.5,546.5,484
2021-01-04 10:28:00,545.77,546.15,545.35,545.85,2673
2021-01-04 10:27:00,546.85,546.85,545.77,545.77,1205
2021-01-04 10:26:00,547.985,548.2,547.65,548.2,686
2021-01-04 10:24:00,548.475,548.55,548.465,548.49,737
2021-01-04 10:23:00,549.15,549.15,548.49,548.49,362
2021-01-04 10:22:00,549.1609,549.81,549.1609,549.81,670
2021-01-04 10:21:00,548.66,549.49,548.075,548.12,2347
2021-01-04 10:20:00,548.0,548.48,547.75,547.75,1463
2021-01-04 10:19:00,548.5,548.78,548.5,548.78,587
2021-01-04 10:18:00,547.83,548.12,547.335,548.12,1519
2021-01-04 10:17:00,547.9827,548.0,547.86,547.86,957
2021-01-04 10:16:00,547.35,547.91,547.35,547.91,1278
2021-01-04 10:15:00,546.663,547.75,546.6,546.6,1804
2021-01-04 10:14:00,547.09,547.115,547.09,547.115,1218
2021-01-04 10:13:00,546.2547,547.51,546.2547,547.51,903
2021-01-04 10:12:00,546.37,546.37,546.255,546.255,408
2021-01-04 10:11:00,546.46,546.59,546.46,546.59,528
2021-01-04 10:10:00,547.0,547.01,545.4891,546.39,2117
2021-01-04 10:09:00,546.81,547.81,546.65,546.65,1198
2021-01-04 10:08:00,549.315,549.315,548.46,548.46,622
2021-01-04 10:07:00,550.15,550.15,549.44,549.44,1531
2021-01-04 10:06:00,550.93,550.93,550.93,550.93,1058
2021-01-04 10:05:00,550.86,550.86,550.12,550.6,1290
2021-01-04 10:04:00,551.23,551.2805,551.23,551.2805,654
2021-01-04 10:03:00,552.6,552.6,552.035,552.06,1444
2021-01-04 10:02:00,552.88,553.33,551.93,553.08,3168
2021-01-04 10:01:00,551.8,553.175,551.62,552.2834,2630
2021-01-04 10:00:00,552.33,552.4,550.356,550.98,1464
2021-01-04 09:59:00,552.87,554.15,552.063,552.063,927
2021-01-04 09:58:00,553.6204,554.125,552.65,552.65,3349
2021-01-04 09:57:00,554.2,554.2,553.605,553.945,677
2021-01-04 09:56:00,553.95,554.15,553.65,553.76,2532
2021-01-04 09:55:00,554.07,555.18,554.07,554.24,1951
2021-01-04 09:54:00,555.0,555.52,554.06,554.06,3915
2021-01-04 09:53:00,555.16,555.745,555.11,555.165,2020
2021-01-04 09:52:00,556.66,557.26,555.865,555.865,4119
2021-01-04 09:51:00,558.57,558.72,556.945,556.945,1708
2021-01-04 09:50:00,558.99,559.84,558.29,558.61,8765
2021-01-04 09:49:00,558.56,559.15,557.14,559.15,1384
2021-01-04 09:48:00,558.75,559.31,555.49,557.7,1603
2021-01-04 09:47:00,556.4625,558.85,556.4625,558.85,1263
2021-01-04 09:46:00,557.87,558.06,557.435,558.06,1158
2021-01-04 09:45:00,559.8899,559.8899,557.62,557.62,1988
2021-01-04 09:44:00,556.324,560.0,556.324,560.0,3433
2021-01-04 09:43:00,555.5,556.015,553.4,556.015,3717
2021-01-04 09:42:00,554.157,555.475,552.9,555.06,1895
2021-01-04 09:41:00,554.25,555.49,552.042,555.49,1440
2021-01-04 09:40:00,550.04,554.03,550.04,553.15,1908
2021-01-04 09:39:00,552.8,552.8,551.73,551.73,2467
2021-01-04 09:38:00,549.1,553.24,549.1,553.24,3548
2021-01-04 09:37:00,547.8,548.985,547.8,548.985,2245
2021-01-04 09:36:00,550.405,551.7095,548.43,548.43,3360
2021-01-04 09:35:00,545.79,549.77,545.79,549.77,4519
2021-01-04 09:34:00,546.635,547.58,546.62,546.62,1112
2021-01-04 09:33:00,548.13,548.13,546.91,548.13,1159
2021-01-04 09:32:00,546.14,547.74,546.14,547.74,1008
2021-01-04 09:31:00,549.61,553.79,544.16,545.69,23548
2021-01-04 09:30:00,546.91,546.91,546.91,546.91,100
2021-01-04 08:08:00,540.0,540.0,540.0,540.0,243
2021-01-04 07:01:00,538.74,540.79,538.74,540.79,302
2020-12-31 16:48:00,534.38,534.38,534.38,534.38,9083
2020-12-31 16:05:00,534.38,534.38,534.38,534.38,2323
2020-12-31 16:04:00,534.38,534.38,534.38,534.38,1546
2020-12-31 16:02:00,534.38,534.38,534.38,534.38,200
2020-12-31 16:01:00,534.38,534.38,534.38,534.38,1549
2020-12-31 16:00:00,534.45,534.83,533.97,534.55,8295
2020-12-31 15:59:00,534.31,534.68,534.305,534.68,4858
2020-12-31 15:58:00,534.78,534.94,534.21,534.38,5118
2020-12-31 15:57:00,534.14,534.96,534.065,534.96,2961
2020-12-31 15:56:00,534.14,534.28,533.64,533.82,4743
2020-12-31 15:55:00,532.88,535.11,532.65,535.11,6518
2020-12-31 15:54:00,532.532,532.97,532.5,532.97,1042
2020-12-31 15:53:00,532.48,532.48,532.42,532.42,750
2020-12-31 15:52:00,532.23,532.61,532.175,532.61,1356
2020-12-31 15:51:00,531.68,533.15,531.04,532.8,4297
2020-12-31 15:50:00,531.45,531.45,531.4,531.4,792
2020-12-31 15:49:00,531.51,531.51,531.51,531.51,598
2020-12-31 15:48:00,531.4,531.505,531.4,531.505,387
2020-12-31 15:47:00,531.56,531.56,531.56,531.56,434
2020-12-31 15:46:00,532.2,532.24,531.7,531.7,896
2020-12-31 15:44:00,532.21,532.485,532.21,532.485,578
2020-12-31 15:43:00,532.41,532.42,532.32,532.32,1858
2020-12-31 15:42:00,531.88,532.095,531.88,532.09,388
2020-12-31 15:41:00,532.45,532.45,532.45,532.45,1313
2020-12-31 15:40:00,532.16,532.45,532.16,532.45,606
2020-12-31 15:39:00,532.56,532.56,532.56,532.56,297
2020-12-31 15:38:00,532.59,532.59,532.35,532.35,274
2020-12-31 15:37:00,532.39,532.5,532.35,532.5,1981
2020-12-31 15:36:00,532.43,532.43,532.24,532.26,336
2020-12-31 15:35:00,532.23,532.23,532.03,532.03,800
2020-12-31 15:34:00,532.4,532.5,532.4,532.5,667
2020-12-31 15:31:00,532.69,532.69,532.36,532.36,1059
2020-12-31 15:30:00,532.68,532.68,532.655,532.655,241
2020-12-31 15:29:00,532.71,532.71,532.45,532.45,250
2020-12-31 15:28:00,532.68,532.68,532.68,532.68,444
2020-12-31 15:27:00,532.675,532.675,532.675,532.675,477
2020-12-31 15:26:00,532.835,532.835,532.835,532.835,138
2020-12-31 15:25:00,532.86,532.86,532.66,532.82,680
2020-12-31 15:24:00,532.81,532.95,532.81,532.95,549
2020-12-31 15:22:00,533.28,533.28,533.0725,533.0725,355
2020-12-31 15:20:00,533.22,533.22,533.22,533.22,258
2020-12-31 15:19:00,533.61,533.61,533.2475,533.2475,221
2020-12-31 15:18:00,533.48,533.48,533.48,533.48,318
2020-12-31 15:16:00,534.2499,534.2499,533.59,533.59,785
2020-12-31 15:15:00,533.8,534.0,533.345,534.0,1034
2020-12-31 15:13:00,533.55,533.55,533.55,533.55,310
2020-12-31 15:12:00,532.94,533.56,532.94,533.56,1642
2020-12-31 15:10:00,533.32,533.32,533.3,533.3,882
2020-12-31 15:09:00,533.385,533.385,533.385,533.385,374
2020-12-31 15:08:00,533.215,533.22,533.215,533.22,504
2020-12-31 15:07:00,533.945,533.945,533.7925,533.7925,458
2020-12-31 15:06:00,533.18,533.34,533.125,533.34,1396
2020-12-31 15:05:00,533.11,533.11,533.11,533.11,491
2020-12-31 15:04:00,533.165,533.165,533.165,533.165,145
2020-12-31 15:03:00,533.155,533.155,533.05,533.05,264
2020-12-31 15:01:00,532.86,532.86,532.86,532.86,355
2020-12-31 14:59:00,533.37,533.37,533.31,533.37,1250
2020-12-31 14:58:00,532.88,532.88,532.88,532.88,211
2020-12-31 14:57:00,532.55,532.55,532.55,532.55,169
2020-12-31 14:56:00,533.3542,533.3542,533.3542,533.3542,147
2020-12-31 14:54:00,532.9,532.9,532.9,532.9,160
2020-12-31 14:53:00,533.01,533.01,533.01,533.01,352
2020-12-31 14:52:00,533.29,533.71,533.29,533.49,2847
2020-12-31 14:51:00,532.845,532.845,532.845,532.845,120
2020-12-31 14:46:00,533.24,533.24,533.19,533.19,715
2020-12-31 14:45:00,533.17,533.64,533.17,533.64,1475
2020-12-31 14:43:00,533.08,533.08,533.075,533.075,284
2020-12-31 14:42:00,532.88,532.97,532.88,532.97,443
2020-12-31 14:41:00,532.64,532.64,532.64,532.64,271
2020-12-31 14:40:00,532.58,532.58,532.58,532.58,668
2020-12-31 14:39:00,532.51,532.51,532.51,532.51,286
2020-12-31 14:36:00,531.775,531.775,531.775,531.775,199
2020-12-31 14:34:00,531.0001,531.0001,531.0001,531.0001,117
2020-12-31 14:33:00,531.89,531.89,531.89,531.89,348
2020-12-31 14:31:00,531.445,531.445,531.445,531.445,177
2020-12-31 14:30:00,531.435,531.435,531.435,531.435,205
2020-12-31 14:26:00,531.12,531.21,531.12,531.21,1279
2020-12-31 14:24:00,530.665,531.09,530.665,531.09,432
2020-12-31 14:23:00,530.44,530.99,530.44,530.44,2087
2020-12-31 14:18:00,530.325,530.325,530.325,530.325,112
2020-12-31 14:16:00,529.9,529.9,529.9,529.9,363
2020-12-31 14:15:00,530.29,530.29,530.18,530.2,947
2020-12-31 14:14:00,530.53,530.655,530.53,530.655,445
2020-12-31 14:13:00,531.24,531.42,531.24,531.42,574
2020-12-31 14:10:00,530.53,531.04,530.53,531.04,865
2020-12-31 14:08:00,530.6303,530.6303,530.6303,530.6303,112
2020-12-31 14:07:00,530.51,530.51,530.51,530.51,132
2020-12-31 14:05:00,530.64,530.64,530.64,530.64,115
2020-12-31 14:04:00,531.15,531.16,530.78,530.86,1347
2020-12-31 14:00:00,531.28,531.4,531.28,531.4,1078
2020-12-31 13:58:00,531.37,531.37,531.37,531.37,206
2020-12-31 13:56:00,531.5868,531.5868,531.5868,531.5868,421
2020-12-31 13:55:00,530.61,531.37,530.61,531.37,2209
2020-12-31 13:53:00,530.655,530.655,530.655,530.655,211
2020-12-31 13:51:00,530.48,530.62,530.48,530.62,341
2020-12-31 13:50:00,530.41,530.41,530.41,530.41,455
2020-12-31 13:47:00,530.7309,530.7309,530.7309,530.7309,104
2020-12-31 13:46:00,530.79,530.79,530.79,530.79,252
2020-12-31 13:44:00,531.01,531.01,530.7875,530.7875,2528
2020-12-31 13:43:00,530.85,531.025,530.85,531.025,554
2020-12-31 13:42:00,530.97,530.97,530.97,530.97,267
2020-12-31 13:41:00,531.27,531.27,530.99,530.99,671
2020-12-31 13:40:00,531.28,531.28,531.28,531.28,123
2020-12-31 13:38:00,531.05,531.05,531.05,531.05,138
2020-12-31 13:36:00,531.68,531.68,531.44,531.57,813
2020-12-31 13:33:00,531.845,531.845,531.845,531.845,233
2020-12-31 13:31:00,531.44,531.52,531.44,531.52,1412
2020-12-31 13:30:00,531.71,531.71,531.71,531.71,181
2020-12-31 13:25:00,531.03,531.03,530.97,530.99,323
2020-12-31 13:24:00,530.91,531.12,530.91,530.93,490
2020-12-31 13:23:00,531.6,531.6,531.29,531.29,509
2020-12-31 13:22:00,531.42,531.63,531.41,531.63,1002
